id,data_criacao,cliente,vendedor,servico,etapa,valor,origem,data_fechamento,motivo_perda
OP-00882,2024-02-28,Lead 00882,Carlos Souza,Contabilidade,Negociação,36007,LinkedIn,2026-12-31,N/A
OP-00883,2024-07-25,Lead 00883,João Oliveira,Contabilidade,Negociação,26835,Facebook,2026-12-31,N/A
OP-00884,2024-10-13,Lead 00884,Carlos Souza,BPO RH,Negociação,37670,Facebook,2026-12-31,N/A
OP-00885,2024-01-07,Lead 00885,Bruna Rocha,Tributário,Negociação,38218,Orgânico,2026-12-31,N/A
OP-00886,2024-09-13,Lead 00886,João Oliveira,Legalização,Fechado Perdido,12004,Orgânico,2024-05-24,Concorrente
OP-00887,2024-04-17,Lead 00887,Carlos Souza,Contabilidade,Prospecção,30490,LinkedIn,2026-12-31,N/A
OP-00888,2024-09-16,Lead 00888,Mariana Lima,Certificado Digital,Qualificação,20602,Facebook,2026-12-31,N/A
OP-00889,2024-10-20,Lead 00889,Ana Silva,BPO Financeiro,Negociação,33784,Facebook,2026-12-31,N/A
OP-00890,2024-06-04,Lead 00890,Ana Silva,Certificado Digital,Prospecção,25720,Indicação,2026-12-31,N/A
OP-00891,2024-04-10,Lead 00891,Pedro Costa,Contabilidade,Fechado Perdido,37747,Facebook,2024-06-07,Timing
OP-00892,2024-04-07,Lead 00892,Ana Silva,BPO RH,Negociação,25305,Orgânico,2026-12-31,N/A
OP-00893,2024-03-24,Lead 00893,Pedro Costa,Tributário,Proposta,16984,Evento,2026-12-31,N/A
OP-00894,2024-01-16,Lead 00894,Pedro Costa,Contabilidade,Fechado Perdido,10564,Orgânico,2024-02-03,N/A
OP-00895,2024-07-03,Lead 00895,Ana Silva,Legalização,Fechado Perdido,19234,Facebook,2024-03-26,N/A
OP-00896,2024-01-13,Lead 00896,Pedro Costa,Legalização,Qualificação,33619,Indicação,2026-12-31,N/A
OP-00897,2024-06-01,Lead 00897,Carlos Souza,Tributário,Proposta,5473,Indicação,2026-12-31,N/A
OP-00898,2024-08-19,Lead 00898,Pedro Costa,Certificado Digital,Prospecção,21184,Google Ads,2026-12-31,N/A
OP-00899,2024-08-17,Lead 00899,Pedro Costa,Contabilidade,Qualificação,8404,LinkedIn,2026-12-31,N/A
OP-00900,2024-05-28,Lead 00900,João Oliveira,Tributário,Negociação,39965,Evento,2026-12-31,N/A
OP-00901,2024-04-18,Lead 00901,Carlos Souza,Legalização,Qualificação,21770,Indicação,2026-12-31,N/A
OP-00902,2024-09-14,Lead 00902,Pedro Costa,Legalização,Negociação,2080,Evento,2026-12-31,N/A
OP-00903,2024-07-19,Lead 00903,Mariana Lima,Contabilidade,Fechado Ganho,6992,Indicação,2024-11-23,N/A
OP-00904,2024-01-26,Lead 00904,Mariana Lima,BPO Financeiro,Prospecção,10896,Instagram,2026-12-31,N/A
OP-00905,2024-04-22,Lead 00905,Carlos Souza,Legalização,Prospecção,35687,Indicação,2026-12-31,N/A
OP-00906,2024-05-20,Lead 00906,Bruna Rocha,Legalização,Negociação,18487,Google Ads,2026-12-31,N/A
OP-00907,2024-06-13,Lead 00907,Mariana Lima,Legalização,Fechado Perdido,27354,Indicação,2024-01-13,Timing
OP-00908,2024-12-04,Lead 00908,Ana Silva,Tributário,Fechado Ganho,29714,Instagram,2024-08-24,N/A
OP-00909,2024-12-01,Lead 00909,João Oliveira,BPO Financeiro,Negociação,25909,LinkedIn,2026-12-31,N/A
OP-00910,2024-01-25,Lead 00910,Pedro Costa,BPO RH,Proposta,28361,Google Ads,2026-12-31,N/A
OP-00911,2024-05-06,Lead 00911,Mariana Lima,Tributário,Qualificação,11699,Google Ads,2026-12-31,N/A
OP-00912,2024-11-17,Lead 00912,João Oliveira,Legalização,Fechado Ganho,11272,Indicação,2024-07-06,N/A
OP-00913,2024-02-18,Lead 00913,Ana Silva,Contabilidade,Qualificação,29743,LinkedIn,2026-12-31,N/A
OP-00914,2024-02-21,Lead 00914,Carlos Souza,BPO Financeiro,Qualificação,11385,Orgânico,2026-12-31,N/A
OP-00915,2024-02-01,Lead 00915,Carlos Souza,Tributário,Negociação,19493,Indicação,2026-12-31,N/A
OP-00916,2024-06-23,Lead 00916,Pedro Costa,BPO Financeiro,Negociação,40179,Outro,2026-12-31,N/A
OP-00917,2024-09-23,Lead 00917,Bruna Rocha,Legalização,Proposta,13351,Indicação,2026-12-31,N/A
OP-00918,2024-07-28,Lead 00918,Carlos Souza,Certificado Digital,Negociação,34716,LinkedIn,2026-12-31,N/A
OP-00919,2024-01-06,Lead 00919,Carlos Souza,Contabilidade,Fechado Ganho,18535,Indicação,2024-10-20,N/A
OP-00920,2024-11-21,Lead 00920,Bruna Rocha,BPO Financeiro,Fechado Ganho,25112,LinkedIn,2024-03-23,N/A
OP-00921,2024-12-03,Lead 00921,Pedro Costa,BPO RH,Qualificação,14805,Orgânico,2026-12-31,N/A
OP-00922,2024-12-27,Lead 00922,Carlos Souza,BPO Financeiro,Qualificação,18601,Orgânico,2026-12-31,N/A
OP-00923,2024-09-06,Lead 00923,Bruna Rocha,Tributário,Fechado Perdido,39498,Evento,2024-03-17,N/A
OP-00924,2024-04-21,Lead 00924,Carlos Souza,Legalização,Prospecção,36597,Google Ads,2026-12-31,N/A
OP-00925,2024-11-10,Lead 00925,Pedro Costa,Tributário,Prospecção,12167,Evento,2026-12-31,N/A
OP-00926,2024-07-02,Lead 00926,João Oliveira,BPO RH,Proposta,29673,Google Ads,2026-12-31,N/A
OP-00927,2024-04-16,Lead 00927,Bruna Rocha,BPO Financeiro,Prospecção,31092,Google Ads,2026-12-31,N/A
OP-00928,2024-11-07,Lead 00928,Ana Silva,Legalização,Proposta,27366,Google Ads,2026-12-31,N/A
OP-00929,2024-09-06,Lead 00929,Pedro Costa,BPO Financeiro,Proposta,8066,Instagram,2026-12-31,N/A
OP-00930,2024-02-28,Lead 00930,João Oliveira,Certificado Digital,Fechado Ganho,12853,Instagram,2024-10-27,N/A
OP-00931,2024-10-02,Lead 00931,Carlos Souza,BPO Financeiro,Prospecção,18610,Google Ads,2026-12-31,N/A
OP-00932,2024-10-11,Lead 00932,João Oliveira,Tributário,Proposta,4432,Google Ads,2026-12-31,N/A
OP-00933,2024-11-14,Lead 00933,Ana Silva,BPO Financeiro,Fechado Ganho,32139,Google Ads,2024-08-03,N/A
OP-00934,2024-03-18,Lead 00934,João Oliveira,Tributário,Negociação,32642,Outro,2026-12-31,N/A
OP-00935,2024-02-05,Lead 00935,Pedro Costa,Tributário,Prospecção,7555,Facebook,2026-12-31,N/A
OP-00936,2024-11-19,Lead 00936,Bruna Rocha,Certificado Digital,Qualificação,30010,Google Ads,2026-12-31,N/A
OP-00937,2024-01-09,Lead 00937,Pedro Costa,BPO RH,Prospecção,27117,Facebook,2026-12-31,N/A
OP-00938,2024-08-02,Lead 00938,Mariana Lima,BPO RH,Negociação,20793,Instagram,2026-12-31,N/A
OP-00939,2024-06-11,Lead 00939,Ana Silva,BPO Financeiro,Fechado Perdido,16800,Indicação,2024-12-06,N/A
OP-00940,2024-06-16,Lead 00940,Carlos Souza,Contabilidade,Fechado Ganho,20118,Google Ads,2024-02-10,N/A
OP-00941,2024-08-15,Lead 00941,Mariana Lima,Tributário,Fechado Ganho,29130,LinkedIn,2024-01-18,N/A
OP-00942,2024-07-09,Lead 00942,João Oliveira,Tributário,Prospecção,10052,LinkedIn,2026-12-31,N/A
OP-00943,2024-08-28,Lead 00943,Ana Silva,Legalização,Fechado Perdido,38223,Evento,2024-01-28,N/A
OP-00944,2024-08-16,Lead 00944,Mariana Lima,Tributário,Qualificação,14422,Facebook,2026-12-31,N/A
OP-00945,2024-04-04,Lead 00945,Pedro Costa,Legalização,Proposta,11413,Outro,2026-12-31,N/A
OP-00946,2024-10-26,Lead 00946,Carlos Souza,BPO RH,Fechado Ganho,2756,Indicação,2024-01-06,N/A
OP-00947,2024-05-06,Lead 00947,João Oliveira,Tributário,Fechado Perdido,14963,Evento,2024-07-17,Timing
OP-00948,2024-04-20,Lead 00948,Ana Silva,Certificado Digital,Proposta,29985,Instagram,2026-12-31,N/A
OP-00949,2024-05-22,Lead 00949,Mariana Lima,Certificado Digital,Proposta,5644,Evento,2026-12-31,N/A
OP-00950,2024-04-23,Lead 00950,Bruna Rocha,Tributário,Negociação,2300,Orgânico,2026-12-31,N/A
OP-00951,2024-12-11,Lead 00951,Carlos Souza,Tributário,Proposta,40269,Indicação,2026-12-31,N/A
OP-00952,2024-03-24,Lead 00952,Pedro Costa,BPO Financeiro,Proposta,31941,Google Ads,2026-12-31,N/A
OP-00953,2024-10-16,Lead 00953,João Oliveira,Tributário,Proposta,38557,LinkedIn,2026-12-31,N/A
OP-00954,2024-08-27,Lead 00954,João Oliveira,Contabilidade,Proposta,40049,LinkedIn,2026-12-31,N/A
OP-00955,2024-04-26,Lead 00955,João Oliveira,Certificado Digital,Fechado Perdido,36938,Evento,2024-07-22,Sem fit
OP-00956,2024-08-22,Lead 00956,Ana Silva,BPO Financeiro,Qualificação,3018,Instagram,2026-12-31,N/A
OP-00957,2024-01-21,Lead 00957,João Oliveira,BPO RH,Qualificação,19574,Google Ads,2026-12-31,N/A
OP-00958,2024-11-09,Lead 00958,Pedro Costa,Contabilidade,Proposta,27701,Orgânico,2026-12-31,N/A
OP-00959,2024-09-22,Lead 00959,Carlos Souza,Tributário,Negociação,23033,Indicação,2026-12-31,N/A
OP-00960,2024-11-25,Lead 00960,Bruna Rocha,BPO RH,Fechado Perdido,27452,Evento,2024-11-27,Timing
OP-00961,2024-08-16,Lead 00961,João Oliveira,BPO RH,Negociação,22820,Facebook,2026-12-31,N/A
OP-00962,2024-11-14,Lead 00962,Ana Silva,BPO RH,Prospecção,29847,Outro,2026-12-31,N/A
OP-00963,2024-03-24,Lead 00963,Ana Silva,Certificado Digital,Fechado Perdido,26279,Indicação,2024-12-26,N/A
OP-00964,2024-10-01,Lead 00964,Bruna Rocha,Legalização,Proposta,34987,Facebook,2026-12-31,N/A
OP-00965,2024-06-03,Lead 00965,Carlos Souza,BPO Financeiro,Proposta,13676,Google Ads,2026-12-31,N/A
OP-00966,2024-03-10,Lead 00966,Carlos Souza,Contabilidade,Prospecção,36216,Google Ads,2026-12-31,N/A
OP-00967,2024-01-09,Lead 00967,Pedro Costa,Legalização,Prospecção,990,Google Ads,2026-12-31,N/A
OP-00968,2024-06-06,Lead 00968,Pedro Costa,Legalização,Proposta,13954,Indicação,2026-12-31,N/A
OP-00969,2024-06-08,Lead 00969,Bruna Rocha,Contabilidade,Qualificação,32193,Google Ads,2026-12-31,N/A
OP-00970,2024-07-18,Lead 00970,Carlos Souza,BPO Financeiro,Qualificação,4946,Instagram,2026-12-31,N/A
OP-00971,2024-04-14,Lead 00971,Pedro Costa,Legalização,Fechado Perdido,23896,Evento,2024-09-16,Concorrente
OP-00972,2024-09-23,Lead 00972,Carlos Souza,Certificado Digital,Fechado Perdido,5383,Google Ads,2024-04-12,Sem fit
OP-00973,2024-05-12,Lead 00973,Ana Silva,Certificado Digital,Fechado Ganho,33210,Orgânico,2024-01-16,N/A
OP-00974,2024-02-05,Lead 00974,João Oliveira,BPO RH,Negociação,15040,LinkedIn,2026-12-31,N/A
OP-00975,2024-02-02,Lead 00975,Pedro Costa,Contabilidade,Fechado Ganho,29826,Google Ads,2024-04-08,N/A
OP-00976,2024-07-17,Lead 00976,Ana Silva,BPO RH,Proposta,5721,Instagram,2026-12-31,N/A
OP-00977,2024-05-21,Lead 00977,Ana Silva,Contabilidade,Fechado Ganho,2826,Indicação,2024-07-05,N/A
OP-00978,2024-10-26,Lead 00978,Carlos Souza,Contabilidade,Qualificação,15364,Google Ads,2026-12-31,N/A
OP-00979,2024-02-11,Lead 00979,Ana Silva,BPO Financeiro,Negociação,19341,Indicação,2026-12-31,N/A
OP-00980,2024-12-28,Lead 00980,Pedro Costa,BPO Financeiro,Negociação,34749,LinkedIn,2026-12-31,N/A
OP-00981,2024-06-04,Lead 00981,Pedro Costa,BPO RH,Qualificação,19652,Instagram,2026-12-31,N/A
OP-00982,2024-12-07,Lead 00982,Mariana Lima,Tributário,Fechado Perdido,14127,Indicação,2024-04-23,Preço
OP-00983,2024-09-23,Lead 00983,Pedro Costa,Tributário,Fechado Ganho,24520,Outro,2024-01-16,N/A
OP-00984,2024-05-04,Lead 00984,João Oliveira,Legalização,Fechado Perdido,35356,Google Ads,2024-12-09,Preço
OP-00985,2024-02-10,Lead 00985,Pedro Costa,BPO RH,Proposta,25647,Instagram,2026-12-31,N/A
OP-00986,2024-08-23,Lead 00986,Ana Silva,Contabilidade,Qualificação,7135,LinkedIn,2026-12-31,N/A
OP-00987,2024-04-25,Lead 00987,João Oliveira,BPO Financeiro,Proposta,14614,Google Ads,2026-12-31,N/A
OP-00988,2024-07-11,Lead 00988,Carlos Souza,BPO Financeiro,Qualificação,21081,Outro,2026-12-31,N/A
OP-00989,2024-05-15,Lead 00989,Ana Silva,Contabilidade,Proposta,3188,Facebook,2026-12-31,N/A
OP-00990,2024-06-13,Lead 00990,Pedro Costa,BPO Financeiro,Negociação,3436,Evento,2026-12-31,N/A
OP-00991,2024-04-23,Lead 00991,Pedro Costa,BPO RH,Prospecção,12921,LinkedIn,2026-12-31,N/A
OP-00992,2024-07-26,Lead 00992,Mariana Lima,Contabilidade,Fechado Ganho,25025,Outro,2024-10-16,N/A
OP-00993,2024-02-18,Lead 00993,Carlos Souza,Contabilidade,Proposta,2040,Indicação,2026-12-31,N/A
OP-00994,2024-12-01,Lead 00994,Bruna Rocha,Tributário,Fechado Ganho,18544,Instagram,2024-11-07,N/A
OP-00995,2024-11-03,Lead 00995,Ana Silva,Legalização,Qualificação,14750,Facebook,2026-12-31,N/A
OP-00996,2024-03-06,Lead 00996,Bruna Rocha,BPO Financeiro,Qualificação,6397,LinkedIn,2026-12-31,N/A
OP-00997,2024-04-19,Lead 00997,Bruna Rocha,BPO RH,Proposta,16904,Facebook,2026-12-31,N/A
OP-00998,2024-09-23,Lead 00998,Pedro Costa,Legalização,Negociação,31727,Facebook,2026-12-31,N/A
OP-00999,2024-04-24,Lead 00999,Pedro Costa,Legalização,Negociação,36247,Google Ads,2026-12-31,N/A
OP-01000,2024-11-05,Lead 01000,João Oliveira,Legalização,Prospecção,21985,Google Ads,2026-12-31,N/A
OP-01001,2024-12-20,Lead 01001,Ana Silva,BPO Financeiro,Fechado Ganho,4514,Facebook,2024-12-26,N/A
OP-01002,2024-04-27,Lead 01002,Bruna Rocha,BPO Financeiro,Fechado Perdido,14618,LinkedIn,2024-10-08,Preço
OP-01003,2024-11-25,Lead 01003,Ana Silva,Legalização,Negociação,19141,Outro,2026-12-31,N/A
OP-01004,2024-10-07,Lead 01004,João Oliveira,Certificado Digital,Negociação,17071,Instagram,2026-12-31,N/A
OP-01005,2024-05-15,Lead 01005,Bruna Rocha,BPO Financeiro,Fechado Ganho,26883,Indicação,2024-09-11,N/A
OP-01006,2024-07-26,Lead 01006,Carlos Souza,Certificado Digital,Negociação,7696,Outro,2026-12-31,N/A
OP-01007,2024-07-19,Lead 01007,Ana Silva,Certificado Digital,Fechado Perdido,22857,Instagram,2024-09-22,N/A
OP-01008,2024-06-22,Lead 01008,Pedro Costa,Certificado Digital,Fechado Ganho,9623,Google Ads,2024-10-13,N/A
OP-01009,2024-03-05,Lead 01009,Bruna Rocha,Legalização,Proposta,37882,Evento,2026-12-31,N/A
OP-01010,2024-02-13,Lead 01010,Pedro Costa,Certificado Digital,Negociação,13362,Outro,2026-12-31,N/A
OP-01011,2024-06-05,Lead 01011,João Oliveira,Contabilidade,Qualificação,1372,Instagram,2026-12-31,N/A
OP-01012,2024-10-17,Lead 01012,Ana Silva,BPO RH,Prospecção,1160,Instagram,2026-12-31,N/A
OP-01013,2024-04-01,Lead 01013,Mariana Lima,BPO Financeiro,Fechado Perdido,4740,Outro,2024-07-16,Preço
OP-01014,2024-06-14,Lead 01014,Mariana Lima,Contabilidade,Prospecção,13544,Google Ads,2026-12-31,N/A
OP-01015,2024-05-15,Lead 01015,Ana Silva,Legalização,Prospecção,11691,Google Ads,2026-12-31,N/A
OP-01016,2024-06-21,Lead 01016,Carlos Souza,Tributário,Negociação,18144,Google Ads,2026-12-31,N/A
OP-01017,2024-06-28,Lead 01017,Bruna Rocha,BPO Financeiro,Proposta,8586,Indicação,2026-12-31,N/A
OP-01018,2024-09-10,Lead 01018,Pedro Costa,Legalização,Fechado Ganho,16360,Google Ads,2024-04-26,N/A
OP-01019,2024-06-13,Lead 01019,Ana Silva,Certificado Digital,Negociação,7148,Facebook,2026-12-31,N/A
OP-01020,2024-03-06,Lead 01020,Mariana Lima,Legalização,Proposta,36446,LinkedIn,2026-12-31,N/A
OP-01021,2024-11-20,Lead 01021,Ana Silva,Tributário,Fechado Perdido,6065,Instagram,2024-04-23,Timing
OP-01022,2024-08-24,Lead 01022,João Oliveira,BPO Financeiro,Negociação,40790,Indicação,2026-12-31,N/A
OP-01023,2024-08-01,Lead 01023,Bruna Rocha,Tributário,Proposta,24126,Outro,2026-12-31,N/A
OP-01024,2024-05-04,Lead 01024,Ana Silva,Contabilidade,Negociação,17686,Indicação,2026-12-31,N/A
OP-01025,2024-11-04,Lead 01025,Ana Silva,BPO RH,Fechado Perdido,17331,Evento,2024-12-21,Sem fit
OP-01026,2024-05-20,Lead 01026,Bruna Rocha,Legalização,Prospecção,23905,Evento,2026-12-31,N/A
OP-01027,2024-05-27,Lead 01027,Pedro Costa,BPO RH,Fechado Perdido,10999,Instagram,2024-08-27,N/A
OP-01028,2024-10-10,Lead 01028,Ana Silva,Legalização,Negociação,39211,Google Ads,2026-12-31,N/A
OP-01029,2024-11-28,Lead 01029,João Oliveira,Contabilidade,Prospecção,5281,Outro,2026-12-31,N/A
OP-01030,2024-05-23,Lead 01030,Bruna Rocha,Contabilidade,Negociação,10157,Indicação,2026-12-31,N/A
OP-01031,2024-02-18,Lead 01031,Carlos Souza,BPO RH,Proposta,14591,Facebook,2026-12-31,N/A
OP-01032,2024-06-15,Lead 01032,Pedro Costa,Certificado Digital,Fechado Perdido,31146,LinkedIn,2024-12-24,Preço
OP-01033,2024-02-14,Lead 01033,Carlos Souza,BPO RH,Qualificação,1342,Google Ads,2026-12-31,N/A
OP-01034,2024-02-03,Lead 01034,Pedro Costa,BPO Financeiro,Prospecção,24439,Outro,2026-12-31,N/A
OP-01035,2024-02-15,Lead 01035,João Oliveira,BPO Financeiro,Negociação,39734,Facebook,2026-12-31,N/A
OP-01036,2024-06-19,Lead 01036,Carlos Souza,Contabilidade,Negociação,17423,Instagram,2026-12-31,N/A
OP-01037,2024-11-17,Lead 01037,Bruna Rocha,Tributário,Fechado Perdido,25973,Facebook,2024-01-23,Preço
OP-01038,2024-05-26,Lead 01038,Ana Silva,BPO RH,Proposta,39051,Outro,2026-12-31,N/A
OP-01039,2024-09-22,Lead 01039,João Oliveira,Contabilidade,Fechado Ganho,17885,Orgânico,2024-09-20,N/A
OP-01040,2024-02-16,Lead 01040,Ana Silva,Certificado Digital,Fechado Ganho,14082,Indicação,2024-02-19,N/A
OP-01041,2024-11-05,Lead 01041,João Oliveira,Legalização,Fechado Ganho,22344,Orgânico,2024-06-11,N/A
OP-01042,2024-11-11,Lead 01042,João Oliveira,Contabilidade,Qualificação,31256,Evento,2026-12-31,N/A
OP-01043,2024-06-02,Lead 01043,João Oliveira,Tributário,Proposta,13561,Facebook,2026-12-31,N/A
OP-01044,2024-03-07,Lead 01044,Ana Silva,BPO Financeiro,Proposta,26388,Orgânico,2026-12-31,N/A
OP-01045,2024-09-02,Lead 01045,João Oliveira,Tributário,Qualificação,10342,Facebook,2026-12-31,N/A
OP-01046,2024-03-15,Lead 01046,Bruna Rocha,Legalização,Proposta,14098,LinkedIn,2026-12-31,N/A
OP-01047,2024-03-02,Lead 01047,João Oliveira,BPO Financeiro,Negociação,3923,Instagram,2026-12-31,N/A
OP-01048,2024-05-04,Lead 01048,Pedro Costa,BPO RH,Fechado Perdido,23487,Facebook,2024-06-14,Timing
OP-01049,2024-08-03,Lead 01049,Carlos Souza,Contabilidade,Negociação,40779,Indicação,2026-12-31,N/A
OP-01050,2024-09-01,Lead 01050,Pedro Costa,Contabilidade,Negociação,11177,Indicação,2026-12-31,N/A
OP-01051,2024-08-23,Lead 01051,Pedro Costa,BPO RH,Fechado Ganho,4404,Outro,2024-04-18,N/A
OP-01052,2024-03-05,Lead 01052,Pedro Costa,Tributário,Proposta,25066,Outro,2026-12-31,N/A
OP-01053,2024-04-24,Lead 01053,Mariana Lima,Legalização,Fechado Ganho,22435,Orgânico,2024-11-05,N/A
OP-01054,2024-02-04,Lead 01054,Ana Silva,BPO RH,Prospecção,21967,LinkedIn,2026-12-31,N/A
OP-01055,2024-12-27,Lead 01055,João Oliveira,BPO RH,Fechado Ganho,24709,LinkedIn,2024-10-23,N/A
OP-01056,2024-01-05,Lead 01056,Mariana Lima,BPO RH,Proposta,1204,Facebook,2026-12-31,N/A
OP-01057,2024-09-06,Lead 01057,Bruna Rocha,Contabilidade,Fechado Ganho,3758,Google Ads,2024-03-15,N/A
OP-01058,2024-06-14,Lead 01058,João Oliveira,Tributário,Fechado Perdido,7785,Outro,2024-09-05,Preço
OP-01059,2024-12-14,Lead 01059,Ana Silva,Certificado Digital,Fechado Perdido,40243,Evento,2024-07-19,Concorrente
OP-01060,2024-02-26,Lead 01060,Ana Silva,Legalização,Negociação,5790,Google Ads,2026-12-31,N/A
OP-01061,2024-03-24,Lead 01061,Carlos Souza,BPO Financeiro,Qualificação,8394,Orgânico,2026-12-31,N/A
OP-01062,2024-11-15,Lead 01062,Mariana Lima,Tributário,Fechado Ganho,21223,LinkedIn,2024-05-09,N/A
OP-01063,2024-10-09,Lead 01063,Carlos Souza,Contabilidade,Negociação,10087,Instagram,2026-12-31,N/A
OP-01064,2024-10-02,Lead 01064,Bruna Rocha,Certificado Digital,Fechado Ganho,38116,Facebook,2024-06-04,N/A
OP-01065,2024-08-13,Lead 01065,Pedro Costa,BPO RH,Negociação,37054,Evento,2026-12-31,N/A
OP-01066,2024-05-18,Lead 01066,João Oliveira,Tributário,Qualificação,22109,Instagram,2026-12-31,N/A
OP-01067,2024-08-21,Lead 01067,Carlos Souza,BPO RH,Fechado Ganho,14177,Instagram,2024-03-03,N/A
OP-01068,2024-05-22,Lead 01068,João Oliveira,BPO RH,Fechado Perdido,4744,Facebook,2024-07-16,Sem fit
OP-01069,2024-10-26,Lead 01069,Carlos Souza,BPO RH,Negociação,38046,Google Ads,2026-12-31,N/A
OP-01070,2024-04-27,Lead 01070,Ana Silva,Legalização,Prospecção,33594,Instagram,2026-12-31,N/A
OP-01071,2024-01-28,Lead 01071,Mariana Lima,Certificado Digital,Fechado Perdido,40725,Facebook,2024-09-28,N/A
OP-01072,2024-06-05,Lead 01072,João Oliveira,Tributário,Prospecção,31111,Indicação,2026-12-31,N/A
OP-01073,2024-06-28,Lead 01073,Carlos Souza,Tributário,Qualificação,27906,Instagram,2026-12-31,N/A
OP-01074,2024-11-03,Lead 01074,João Oliveira,BPO RH,Fechado Ganho,21495,LinkedIn,2024-03-08,N/A
OP-01075,2024-12-18,Lead 01075,Mariana Lima,BPO Financeiro,Proposta,32117,Outro,2026-12-31,N/A
OP-01076,2024-02-03,Lead 01076,Ana Silva,BPO Financeiro,Negociação,25091,Google Ads,2026-12-31,N/A
OP-01077,2024-03-19,Lead 01077,Bruna Rocha,BPO RH,Qualificação,6151,Facebook,2026-12-31,N/A
OP-01078,2024-12-07,Lead 01078,Bruna Rocha,Tributário,Prospecção,26755,Facebook,2026-12-31,N/A
OP-01079,2024-09-26,Lead 01079,Ana Silva,Tributário,Qualificação,28468,Google Ads,2026-12-31,N/A
OP-01080,2024-12-03,Lead 01080,Carlos Souza,BPO RH,Prospecção,35830,Instagram,2026-12-31,N/A
OP-01081,2024-10-15,Lead 01081,Mariana Lima,Certificado Digital,Fechado Perdido,30850,Google Ads,2024-02-23,Preço
OP-01082,2024-03-17,Lead 01082,Mariana Lima,Tributário,Proposta,8741,Orgânico,2026-12-31,N/A
OP-01083,2024-03-21,Lead 01083,Bruna Rocha,BPO Financeiro,Fechado Perdido,8210,Evento,2024-11-13,Timing
OP-01084,2024-08-20,Lead 01084,Carlos Souza,Legalização,Proposta,5153,Evento,2026-12-31,N/A
OP-01085,2024-05-13,Lead 01085,Ana Silva,Legalização,Prospecção,9821,Orgânico,2026-12-31,N/A
OP-01086,2024-02-21,Lead 01086,Ana Silva,Certificado Digital,Qualificação,14862,Outro,2026-12-31,N/A
OP-01087,2024-07-08,Lead 01087,Mariana Lima,Legalização,Fechado Perdido,18846,Facebook,2024-07-18,Concorrente
OP-01088,2024-12-27,Lead 01088,Mariana Lima,BPO Financeiro,Fechado Perdido,27600,Facebook,2024-05-21,Concorrente
OP-01089,2024-12-01,Lead 01089,Carlos Souza,Contabilidade,Qualificação,23402,Facebook,2026-12-31,N/A
OP-01090,2024-10-15,Lead 01090,Ana Silva,Certificado Digital,Qualificação,16067,Outro,2026-12-31,N/A
OP-01091,2024-02-22,Lead 01091,Carlos Souza,Legalização,Prospecção,16192,Outro,2026-12-31,N/A
OP-01092,2024-06-14,Lead 01092,João Oliveira,Legalização,Fechado Ganho,32157,Google Ads,2024-12-06,N/A
OP-01093,2024-05-06,Lead 01093,Ana Silva,Contabilidade,Prospecção,28748,Facebook,2026-12-31,N/A
OP-01094,2024-09-02,Lead 01094,Mariana Lima,Legalização,Prospecção,31127,Indicação,2026-12-31,N/A
OP-01095,2024-03-09,Lead 01095,Carlos Souza,BPO RH,Fechado Ganho,4853,Facebook,2024-04-01,N/A
OP-01096,2024-03-03,Lead 01096,Pedro Costa,BPO Financeiro,Fechado Ganho,30682,Orgânico,2024-08-15,N/A
OP-01097,2024-02-11,Lead 01097,João Oliveira,Certificado Digital,Proposta,12582,Orgânico,2026-12-31,N/A
OP-01098,2024-11-26,Lead 01098,Bruna Rocha,BPO Financeiro,Negociação,32126,Facebook,2026-12-31,N/A
